"","system.index","Wetness","Wetness_1","Wetness_10","Wetness_11","Wetness_12","Wetness_13","Wetness_14","Wetness_15","Wetness_16","Wetness_17","Wetness_18","Wetness_19","Wetness_2","Wetness_20","Wetness_21","Wetness_22","Wetness_23","Wetness_24","Wetness_25","Wetness_26","Wetness_27","Wetness_28","Wetness_29","Wetness_3","Wetness_30","Wetness_31","Wetness_32","Wetness_4","Wetness_5","Wetness_6","Wetness_7","Wetness_8","Wetness_9",".geo","CID","class"
"35","00000000000000000022_0",-615.77136,-588.1404,-605.1185,-591.4543,-669.7673,-633.5915,-674.257,-930.0532,-989.2351,-1033.3518,-926.3123,-917.1143,-648.1601,-688.525,-696.1792,-681.11053,-938.9108,-662.89844,-867.7714,-716.4141,-1001.91785,18.29035,138.4605,-639.2222,66.0785999999999,94.6702,107.36435,-604.7405,-548.0546,-587.2169,-608.5661,-666.536,-580.0472,NA,35,"for"
"36","00000000000000000023_0",-383.77615,-382.29688,-401.559,-309.8831,-389.1237,-438.0727,-462.3707,-616.3205,-617.7396,-698.6098,-612.3308,-558.08185,-355.59555,-529.93195,-434.7227,-539.5825,-631.66956,-551.65283,-693.8422,-640.49316,-841.4847,63.6966,160.56285,-435.1061,145.4334,159.636,192.36145,-283.8784,-415.1654,-363.1122,-404.3292,-463.1545,-396.5675,NA,36,"for"
"37","00000000000000000024_0",-646.8511,-664.1168,-513.3655,-601.2604,-519.0362,-759.13025,-686.5045,-868.57,-906.9128,-985.4689,-910.46906,-855.0852,-585.1693,-678.8554,-626.3941,-699.4258,-874.0861,-753.4107,-862.4344,-848.55444,-1008.1258,73.6477499999999,185.7299,-664.6665,132.92575,168.0393,222.3343,-580.2674,-519.3353,-548.7853,-494.7455,-572.9383,-629.86,NA,37,"for"
"38","00000000000000000025_0",-322.71167,-434.546,-284.8459,-359.9531,-367.3322,-452.294,-536.4604,-635.4553,-636.8646,-759.8789,-660.9023,-495.9945,-351.6961,-508.5558,-458.76862,-521.0193,-530.5863,-559.0722,-559.06934,-578.0719,-733.3409,-36.3165,67.3668000000001,-482.09375,55.8121,66.5030000000002,73.3690999999999,-395.9196,-389.9561,-370.28918,-473.9641,-491.098,-413.8546,NA,38,"for"
"39","00000000000000000026_0",-670.3823,-689.4483,-551.09924,-651.0322,-617.9385,-677.8319,-801.2219,-972.2409,-999.05225,-1099.717,-958.46265,-852.3474,-626.4252,-775.1779,-848.67004,-814.6769,-855.8561,-797.8168,-701.4896,-875.95337,-1121.4705,-75.0435999999999,70.3630499999999,-1080.5125,22.91355,9.94790000000003,95.4162000000001,-676.89014,-656.4338,-649.8027,-716.54205,-712.8021,-589.3374,NA,39,"for"
"40","00000000000000000027_0",-1178.3484,-1237.6528,-867.1058,-910.1175,-883.9506,-891.5107,-1029.1467,-1133.317,-1168.349,-1244.6642,-1073.4375,-880.70605,-1171.7007,-832.1737,-910.7915,-855.799,-875.1268,-865.3156,-811.4878,-926.6205,-1181.4509,29.7849000000002,107.19305,-1210.4338,79.2351000000001,26.194,134.2272,-873.6542,-1027.3922,-915.8917,-1067.4797,-954.4424,-961.0337,NA,40,"for"
"41","00000000000000000028_0",-630.3334,-681.3596,-510.2098,-593.6263,-601.54065,-739.7269,-709.1439,-977.8852,-913.21216,-1040.5132,-919.9795,-825.9253,-619.589,-752.18616,-649.2774,-695.2949,-733.952,-754.1538,-803.1987,-729.4533,-932.3168,-43.9306,61.6904499999999,-634.62537,50.9512000000001,29.9625999999999,68.0905,-503.8604,-606.7324,-608.7518,-704.8404,-671.5451,-563.5532,NA,41,"for"
"42","00000000000000000029_0",-557.5709,-533.1759,-403.2837,-436.67035,-487.21112,-635.4103,-539.5982,-866.037,-901.91,-1032.9174,-804.7622,-849.08966,-500.7146,-725.1233,-763.0485,-717.7217,-848.7814,-716.0032,-764.5354,-825.0589,-967.57996,-136.85295,147.35125,-504.31964,59.0566999999999,135.1038,114.4762,-459.6896,-550.7598,-474.6166,-645.4532,-553.46094,-551.7168,NA,42,"for"
"43","0000000000000000002a_0",-616.7465,-614.2587,-501.355,-563.0101,-544.9056,-666.02344,-561.56415,-942.1305,-904.3539,-1017.258,-882.1646,-757.2553,-611.0405,-625.9469,-844.1866,-673.30273,-956.3863,-657.7745,-705.6529,-873.50806,-1035.3364,-13.70675,143.6118,-620.62915,70.6084500000001,143.6593,118.5366,-511.3804,-595.8724,-577.7933,-589.771,-548.5721,-551.9927,NA,43,"for"
"44","0000000000000000002b_0",-576.816,-579.2662,-518.99426,-542.0847,-541.7871,-633.0931,-592.8991,-890.1863,-841.2717,-979.7515,-849.3469,-659.7822,-573.3787,-670.3998,-753.444,-713.3555,-858.8124,-708.1449,-763.7316,-807.3551,-1025.4543,-38.9693000000001,138.8112,-619.1101,54.1346,92.5069,100.3767,-542.3824,-562.0026,-559.66113,-670.2501,-583.6935,-595.78064,NA,44,"for"
"45","0000000000000000002c_0",-573.2121,-549.48615,-473.18756,-478.64978,-474.25555,-592.7561,-584.59094,-852.6931,-884.3465,-958.4516,-788.6716,-764.3628,-564.7793,-710.2302,-633.5978,-607.5622,-813.692,-621.3572,-662.2413,-844.7173,-1011.6553,-111.7626,53.024,-499.8468,21.0330999999999,53.55725,133.1097,-478.9024,-613.6707,-525.3945,-663.3909,-575.0244,-518.2532,NA,45,"for"
"46","0000000000000000002d_0",-534.3156,-552.4381,-505.68665,-570.2134,-550.5864,-669.3132,-560.5901,-791.4212,-862.1653,-996.0381,-843.7742,-745.1546,-536.08984,-741.8469,-690.5155,-712.4161,-849.1443,-752.86755,-692.65607,-955.31964,-1049.4408,-129.9311,71.6131,-566.0067,10.6270500000002,49.4195499999999,89.73695,-522.2637,-579.19226,-527.2876,-635.2634,-579.1154,-524.78485,NA,46,"for"
"47","0000000000000000002e_0",-461.5593,-479.84448,-452.9861,-457.7237,-481.0135,-614.0475,-552.7628,-805.5596,-862.9378,-977.96265,-839.64044,-846.0462,-457.76642,-681.4341,-783.4617,-674.1647,-856.9877,-654.6453,-700.579,-816.55493,-1000.9647,102.0412,218.7228,-482.9499,128.2334,202.1089,250.6275,-448.4319,-543.3632,-457.33508,-576.8048,-566.86774,-525.7726,NA,47,"for"
"48","0000000000000000002f_0",-470.94983,-464.1108,-384.5885,-452.11108,-392.692,-544.0479,-528.1017,-724.7363,-806.27216,-842.81024,-839.5066,-626.0661,-390.00174,-717.6352,-609.8943,-567.6109,-797.2016,-651.9235,-600.4634,-638.68335,-924.9793,-55.4433000000001,104.3876,-488.32385,92.33105,118.11955,115.4157,-480.3791,-446.2424,-446.0969,-443.8141,-419.61053,-487.8071,NA,48,"for"
"49","00000000000000000030_0",-361.2041,-443.089,-254.1774,-342.43536,-410.72766,-520.1156,-443.61688,-680.04443,-658.29913,-793.13513,-632.53015,-580.7091,-365.43555,-534.4049,-521.1068,-574.904,-595.3448,-528.2938,-635.2605,-629.32275,-775.745,-132.1649,10.6154999999999,-419.9829,27.6704,44.4164999999998,40.8208000000001,-357.4735,-426.4893,-410.59894,-517.2984,-502.2536,-475.6299,NA,49,"for"
"50","00000000000000000031_0",-522.7793,-522.4733,-325.25604,-445.0209,-504.50275,-675.4921,-645.1558,-806.3619,-872.5449,-904.821,-790.918,-631.59,-489.0747,-597.1705,-662.3616,-616.3187,-806.3541,-670.1403,-596.9575,-804.9448,-1043.1653,-70.42415,97.2872000000002,-546.9013,54.0736,116.6647,175.9659,-458.9974,-513.5615,-526.74176,-595.2356,-580.1093,-542.9221,NA,50,"for"
"51","00000000000000000032_0",-481.6534,-427.57983,-368.22974,-532.6831,-511.53564,-620.9006,-530.7509,-779.5121,-841.8336,-924.1307,-708.39417,-705.5315,-529.7191,-660.13354,-644.2682,-612.5394,-822.3528,-741.3942,-730.66187,-849.9221,-898.2878,-83.8258999999999,142.87,-531.14197,84.26735,111.6187,192.9245,-432.2078,-491.4566,-553.9875,-561.9513,-519.234,-480.23105,NA,51,"for"
"52","00000000000000000033_0",-439.6013,-464.1175,-360.85785,-354.5967,-473.2987,-529.3749,-495.82776,-758.296,-761.1925,-866.408,-733.0878,-641.303,-463.8874,-591.5563,-730.3968,-579.8911,-867.3271,-630.52527,-552.5991,-744.46643,-991.1458,-36.9634,73.31195,-473.3559,52.3679,92.5148999999999,101.7257,-452.9518,-446.1484,-439.4872,-519.93555,-511.3988,-486.94034,NA,52,"for"
"53","00000000000000000034_0",-803.5535,-676.23035,-551.7314,-621.6723,-627.88904,-694.85913,-672.0797,-1002.669,-1027.0563,-1118.9534,-929.3893,-867.3026,-663.76404,-696.6002,-989.8706,-858.5679,-951.07794,-819.2879,-759.6302,-892.54297,-1131.2686,-83.205,167.5379,-712.95795,57.2661000000001,140.0764,204.985,-610.24,-637.3344,-646.9592,-683.50946,-603.4536,-675.0331,NA,53,"for"
"54","00000000000000000035_0",-337.96802,-392.4183,-277.3029,-398.0101,-480.7802,-408.1635,-455.6517,-762.4357,-763.5416,-834.9617,-702.2179,-623.482,-436.2684,-560.6436,-495.56818,-637.0841,-658.2952,-577.3118,-581.1778,-603.5045,-757.4586,-10.9402,62.526,-425.37366,-24.09285,15.85815,106.1175,-352.5446,-412.9872,-408.33426,-457.7672,-404.10486,-474.50757,NA,54,"for"
"55","00000000000000000036_0",-529.9925,-468.0363,-357.3552,-488.4027,-517.93756,-605.31,-528.59143,-860.0002,-843.0942,-954.0753,-722.9297,-662.1678,-479.2457,-595.6858,-689.4227,-751.2882,-787.9144,-638.7986,-588.6786,-707.0574,-910.1082,-154.8164,67.21435,-553.4544,-24.5116,74.3355,114.8195,-430.97223,-475.4164,-476.5756,-505.82526,-501.5058,-450.73517,NA,55,"for"
"56","00000000000000000037_0",-746.3108,-728.45984,-587.855,-670.0788,-622.6334,-703.26843,-685.7586,-1014.7402,-1041.7963,-1136.5659,-988.1465,-875.2603,-674.9914,-762.44385,-747.5839,-824.3182,-835.559,-814.2969,-863.6343,-874.54395,-1152.8549,-140.3919,14.96515,-695.87573,-76.1343999999999,30.33795,113.17165,-596.4523,-722.1421,-725.1588,-726.53406,-700.1354,-680.119,NA,56,"for"
"57","00000000000000000038_0",-575.4547,-531.3889,-476.3348,-562.0673,-611.2779,-644.23724,-632.48206,-904.277,-939.27576,-1003.4143,-877.35583,-738.70685,-541.6448,-690.8816,-737.2933,-677.123,-883.645,-665.8982,-694.5824,-806.5801,-963.6679,-81.3683000000001,19.8545,-597.1089,-56.2269999999999,42.3761,26.2450500000001,-524.6548,-570.45056,-513.9752,-577.5341,-581.5263,-587.3747,NA,57,"for"
"58","00000000000000000039_0",-489.2824,-579.8355,-388.7324,-552.2832,-546.74133,-625.0275,-591.57526,-863.8795,-884.0167,-1003.8153,-831.9498,-605.2317,-816.1206,-672.8716,-637.3651,-655.3672,-859.948,-694.8365,-660.7435,-747.0605,-992.738,-76.8222999999999,50.8744999999999,-711.4591,-51.3593000000002,1.16610000000003,39.6043000000001,-385.4476,-739.1339,-419.518,-593.1975,-693.4622,-711.20264,NA,58,"for"
"59","0000000000000000003a_0",-624.6105,-631.7841,-577.9166,-619.5648,-702.0542,-707.9972,-680.3657,-955.84863,-1014.3323,-1083.8093,-932.3242,-912.1299,-585.2636,-672.3362,-675.1362,-754.7842,-909.5144,-744.9643,-659.154,-927.4162,-1030.8022,-66.5263,98.0501,-643.7602,52.5113,100.84845,162.654,-544.5705,-621.658,-581.5665,-679.49445,-616.3539,-650.5297,NA,59,"for"
"60","0000000000000000003b_0",-423.92075,-468.5204,-308.5699,-412.2284,-475.69122,-425.9114,-487.8991,-802.6472,-691.8409,-892.95496,-717.8169,-607.7772,-480.1278,-587.133,-480.5702,-580.142,-590.16986,-585.2708,-499.9932,-754.3775,-813.2925,22.9178000000001,205.3152,-535.65216,186.053,167.947,229.4205,-341.3755,-430.75735,-438.9821,-509.1237,-471.0848,-482.8389,NA,60,"for"
"61","0000000000000000003c_0",-429.1536,-540.2987,-225.8705,-413.7766,-450.4873,-469.59174,-531.4252,-765.35754,-639.6131,-724.1619,-678.4963,-462.0942,-416.9719,-549.1594,-450.6855,-651.7772,-503.20895,-466.50925,-458.86987,-651.6184,-758.9459,-15.47775,95.8416,-471.24655,48.5276,54.4303,82.73675,-299.7571,-449.3789,-409.0467,-500.4487,-567.8224,-433.4047,NA,61,"for"
"62","0000000000000000003d_0",-1128.4197,-781.00806,-486.1333,-578.5735,-672.7189,-621.5719,-622.8572,-919.9752,-1100.0771,-1107.2072,-959.6211,-869.47107,-670.8318,-755.6971,-571.2953,-763.3667,-823.6975,-644.3496,-639.69086,-852.1737,-896.4304,55.1946999999999,100.179,-802.2221,26.0673,60.05385,113.54485,-653.7865,-696.79395,-590.0464,-655.2971,-696.3768,-617.3368,NA,62,"for"
"63","0000000000000000003e_0",-773.4765,-791.1177,-673.0045,-696.9518,-684.679,-853.8774,-761.3065,-976.41724,-1139.0491,-1177.608,-1118.7184,-768.39307,-704.2611,-744.6571,-795.25964,-849.22754,-969.7672,-735.3513,-912.6448,-975.4812,-1103.6351,-141.82555,39.7460000000001,-760.7516,-14.2173000000001,17.6538,91.5061,-720.5051,-749.6515,-724.6718,-810.7927,-832.6241,-777.1404,NA,63,"for"
"64","0000000000000000003f_0",-500.8137,-467.6516,-325.078,-442.42957,-419.0986,-557.223,-482.7919,-710.1891,-879.0984,-909.5639,-886.4769,-532.74756,-401.8746,-560.6772,-601.3304,-668.42426,-694.7172,-597.5102,-641.7491,-694.27374,-932.5542,16.19725,138.06395,-558.2512,46.85045,103.0919,161.2283,-450.2543,-466.017,-479.8822,-472.0565,-488.9843,-504.05798,NA,64,"for"
"65","00000000000000000040_0",-599.6366,-600.9813,-534.0883,-593.9729,-596.6474,-703.5325,-626.37946,-879.2664,-1000.5061,-1070.664,-940.6382,-874.07275,-561.2795,-827.0547,-748.609,-863.7001,-934.5914,-771.11084,-692.7014,-960.32587,-1092.0452,-39.41335,70.9824000000001,-573.62476,99.5752999999999,95.8595,152.8966,-531.9658,-543.6885,-587.5021,-629.2584,-571.6667,-543.5459,NA,65,"for"
"66","00000000000000000041_0",-672.9614,-637.4358,-570.4366,-631.5592,-580.3299,-611.3009,-561.6988,-1021.7396,-944.0851,-1097.4462,-948.5731,-786.73267,-604.5378,-711.8794,-884.4691,-753.58386,-963.2564,-672.26294,-758.8918,-896.43085,-1041.129,46.2922999999998,240.9685,-717.2007,137.3185,196.4408,224.6851,-491.0376,-685.91113,-600.2464,-819.6417,-688.2687,-626.2098,NA,66,"for"
"67","00000000000000000042_0",-675.3003,-849.3361,-477.88885,-556.77344,-513.0636,-549.8279,-583.192,-918.9582,-925.7318,-987.9792,-820.21356,-760.92957,-715.3616,-739.6542,-683.8396,-722.9806,-819.9467,-557.8121,-611.6291,-811.0567,-1009.3498,32.5905,117.4189,-739.9083,75.2411000000001,115.61855,174.1053,-450.66913,-631.23,-562.4092,-702.62445,-568.2912,-655.0818,NA,67,"for"
"68","00000000000000000043_0",-398.1653,-411.0321,-293.12796,-435.1916,-428.7255,-539.3096,-489.2952,-801.32324,-830.74896,-913.14954,-802.4802,-666.6454,-476.51135,-599.6528,-605.6243,-692.2458,-645.6416,-614.9905,-562.39026,-716.7964,-897.9074,4.58670000000001,93.8695,-516.401,70.9542999999999,74.5245,128.99095,-379.263,-465.04755,-451.1563,-523.4961,-502.255,-419.7489,NA,68,"for"
"69","00000000000000000044_0",-575.5237,-865.509,-599.2241,-489.64166,-574.7556,-653.4503,-638.35004,-967.8755,-1039.6906,-989.1865,-921.4104,-767.8907,-557.4567,-769.6971,-777.3727,-723.0655,-872.8349,-644.4435,-894.2565,-772.22,-1027.9218,-149.5036,22.7393,-649.90704,-38.3134,87.0621500000001,103.22615,-512.4176,-564.9929,-589.4188,-685.889,-580.4614,-732.36115,NA,69,"for"
"70","00000000000000000045_0",-514.9326,-540.4591,-416.3004,-423.8602,-499.8309,-616.7647,-552.9627,-759.9837,-842.275,-946.4473,-787.3948,-664.11957,-427.8213,-633.7323,-533.4791,-691.2532,-703.8528,-535.1275,-714.7258,-683.38696,-974.3977,-126.06365,19.5765,-627.542,-5.40490000000004,116.22135,137.1687,-511.2986,-552.3871,-502.9607,-567.8998,-578.4519,-681.9137,NA,70,"for"
"71","00000000000000000046_0",-844.1049,-756.9516,-584.6272,-559.94385,-597.9616,-746.36487,-656.5272,-833.0888,-1023.3486,-986.86084,-965.8865,-926.9375,-686.0353,-739.02014,-893.7114,-701.13354,-754.88904,-706.90076,-878.4977,-781.49963,-1041.3969,-139.7597,14.0652,-816.08374,-88.6165,106.82545,98.5103499999999,-703.365,-711.9774,-668.2333,-732.6735,-821.6673,-768.69476,NA,71,"for"
"72","00000000000000000047_0",-604.9629,-673.74457,-449.4516,-500.04657,-559.2858,-825.1029,-633.3069,-899.4556,-1111.0461,-1029.2015,-907.3558,-874.1907,-538.3186,-822.8253,-846.41003,-770.8516,-848.631,-674.4615,-997.1388,-835.4778,-1147.099,-132.5341,154.9162,-685.48224,-52.8819,147.4614,205.1469,-521.2918,-665.7218,-581.51184,-642.6686,-893.261,-792.48126,NA,72,"for"
"73","00000000000000000048_0",-632.7581,-679.3897,-539.8175,-600.1085,-646.8292,-679.8185,-707.4002,-1049.2899,-994.5542,-998.13086,-990.444,-842.5282,-545.863,-681.1852,-861.8479,-690.2472,-668.2545,-695.0277,-718.3939,-769.5509,-1099.7085,-165.5362,-2.53905000000002,-728.0182,-25.9564000000001,58.9843999999999,84.1808000000001,-605.5056,-621.9426,-574.1886,-601.6775,-637.9155,-671.2159,NA,73,"for"
"74","00000000000000000049_0",-596.0696,-753.978,-485.61542,-463.9329,-528.70105,-737.0116,-748.7622,-957.8461,-993.265,-930.0778,-977.4038,-838.7947,-576.9857,-720.2186,-838.9391,-909.7997,-808.5352,-703.6129,-870.00055,-903.8368,-1020.7742,-221.89295,-21.8708,-649.35394,-52.1824999999999,61.4242999999999,94.1651000000001,-586.2095,-605.4566,-625.351,-654.48,-1029.1946,-745.44836,NA,74,"for"
"75","0000000000000000004a_0",-534.6307,-515.8002,-379.3198,-528.2654,-564.8659,-731.4007,-662.7805,-824.4113,-957.4121,-1011.4841,-961.1897,-670.25977,-509.9104,-712.4869,-647.60315,-779.0881,-693.7616,-699.3579,-760.7892,-828.3457,-1012.4335,-163.3034,-34.27355,-638.4592,-147.1782,-61.8499500000001,-27.8283,-582.7631,-598.8041,-538.4551,-649.45325,-621.20337,-643.9519,NA,75,"for"
"76","0000000000000000004b_0",-366.8006,-486.8554,-296.5101,-424.8737,-433.0618,-476.58276,-581.6541,-678.3526,-804.0567,-803.7194,-863.958,-627.475,-421.2445,-543.1631,-470.96643,-601.397,-552.6835,-556.3285,-501.208,-623.4421,-805.30164,-10.2452,173.90255,-590.2101,57.5353999999999,118.8494,140.4874,-491.68933,-404.3927,-411.8769,-469.0354,-605.2867,-528.7003,NA,76,"for"
"77","0000000000000000004c_0",-416.2963,-353.2282,-296.47717,-327.6506,-349.91016,-407.4412,-398.05655,-637.54376,-679.4879,-759.6873,-654.18005,-601.5493,-355.8193,-502.38452,-553.2711,-642.91113,-698.0435,-447.8228,-516.1785,-652.87225,-759.73236,103.27435,153.8285,-424.8557,49.7345999999999,83.958,94.6066499999999,-309.3482,-321.7319,-396.8058,-435.0839,-432.8225,-450.65607,NA,77,"for"
"78","0000000000000000004d_0",-368.8797,-407.16504,-206.44315,-475.5923,-257.98605,-401.40546,-376.62665,-567.006,-546.32837,-819.11755,-646.3171,-443.0029,-361.73654,-455.0562,-428.4332,-578.00366,-584.499,-526.7076,-506.58472,-617.2656,-909.0722,58.8396,72.4864,-585.1857,118.3942,124.8411,92.9896,-278.25592,-426.9586,-346.5293,-543.1356,-452.49344,-384.5627,NA,78,"for"
"79","0000000000000000004e_0",-687.53094,-639.9661,-547.6951,-559.81085,-538.5038,-618.6276,-570.7819,-773.1495,-830.95056,-967.01794,-770.7881,-737.89496,-635.6221,-765.8861,-867.89813,-758.2325,-823.393,-697.0481,-695.1042,-716.95105,-964.89233,136.7345,199.85385,-675.975,173.55035,162.6956,244.7681,-533.70795,-417.28577,-512.2447,-488.0606,-509.7786,-553.1788,NA,79,"for"
"80","0000000000000000004f_0",-562.8519,-597.5311,-446.9804,-537.00964,-503.6854,-572.6008,-480.5834,-737.3586,-739.8384,-856.0539,-706.16235,-693.6486,-613.90607,-599.9209,-540.1501,-668.5709,-749.2914,-555.21765,-579.8045,-651.8501,-824.2451,47.5623000000002,118.5238,-568.0772,128.3746,140.2871,154.4499,-450.38953,-503.67938,-504.53552,-590.574,-549.5078,-560.173,NA,80,"for"
"81","00000000000000000050_0",-369.5736,-395.364,-338.8967,-380.909,-400.8943,-473.78275,-391.479,-664.1069,-660.0051,-819.8437,-637.8768,-635.2197,-373.427,-532.6781,-611.4044,-707.798,-626.2923,-539.56494,-558.2458,-643.10547,-791.19824,61.9636000000001,92.8624,-398.5519,48.8949,75.9274999999999,89.50065,-325.7166,-330.18213,-404.75574,-424.8085,-401.3702,-370.0508,NA,81,"for"
"82","00000000000000000051_0",-331.9051,-481.3908,-239.2061,-402.2371,-428.37097,-371.5907,-433.93402,-603.2794,-609.5813,-780.37036,-595.7395,-562.7081,-405.7705,-595.7504,-498.526,-641.1768,-595.19617,-465.67444,-566.9193,-730.0604,-788.0668,101.8822,109.4838,-500.10193,100.6455,126.57675,163.21015,-307.6482,-494.05377,-325.5007,-534.0531,-454.4159,-558.9623,NA,82,"for"
"83","00000000000000000052_0",-683.91016,-597.94855,-614.294,-652.2359,-657.6637,-721.1651,-681.6897,-987.0803,-943.97394,-1173.3402,-1037.8738,-914.9105,-546.2714,-957.8556,-1107.5986,-954.4232,-1112.8047,-798.5394,-800.15216,-1042.0919,-1204.6409,165.0098,203.0688,-622.345,143.1169,205.7673,199.00645,-632.864,-516.65265,-598.9675,-545.2865,-628.27856,-636.0122,NA,83,"for"
"84","00000000000000000053_0",-523.2721,-493.9205,-355.07367,-493.5884,-440.7074,-506.9304,-460.88867,-716.6436,-750.5159,-890.09625,-737.1122,-725.1943,-419.2451,-675.5017,-710.0232,-763.17224,-820.0441,-620.2405,-692.04004,-802.7882,-880.03076,-38.1866000000001,16.7954,-502.80682,53.4693999999999,87.564,129.16565,-329.6165,-435.9363,-456.6415,-458.09796,-439.93292,-464.55304,NA,84,"for"
"85","00000000000000000054_0",-614.33325,-682.32886,-519.4523,-719.5227,-687.58734,-759.98895,-662.9004,-960.8292,-1004.0049,-1141.7631,-1023.9287,-824.9415,-620.9072,-872.71954,-878.9275,-856.32996,-1084.6488,-852.68005,-969.3811,-986.6501,-1124.9463,-94.3228000000001,-5.84989999999982,-700.9696,-7.96090000000009,-7.00404999999986,32.4175000000001,-602.1477,-645.646,-622.92236,-625.7582,-666.7668,-684.35986,NA,85,"for"
"86","00000000000000000055_0",-461.27234,-442.6147,-405.05475,-442.71118,-432.2437,-534.5566,-504.6107,-643.5003,-692.3712,-827.79443,-707.0279,-611.3645,-412.5985,-724.9842,-635.1098,-647.7357,-743.4975,-568.5628,-617.4193,-760.427,-825.8399,39.6496000000001,85.8245999999999,-495.7042,76.0270999999999,131.5962,131.98595,-421.6514,-438.3098,-462.3078,-480.644,-491.4244,-454.5886,NA,86,"for"
"87","00000000000000000056_0",-567.583,-559.8852,-457.52765,-464.5702,-476.98383,-651.90735,-523.8313,-818.1161,-848.7893,-979.7907,-787.0225,-645.8213,-561.4781,-766.1755,-753.7311,-696.9385,-901.0805,-642.0724,-682.8743,-747.26685,-929.4319,55.3997000000001,145.3148,-523.1364,128.3477,149.8349,185.8919,-486.54242,-503.0492,-494.41626,-610.26624,-510.7813,-501.24402,NA,87,"for"
"88","00000000000000000057_0",-767.8711,-709.4196,-614.9258,-669.8489,-663.3508,-754.3559,-620.40924,-942.1269,-955.3351,-1084.4137,-966.9818,-936.8299,-615.0557,-905.15985,-893.094,-855.3177,-947.19507,-809.40125,-759.6926,-955.3713,-1027.2051,-16.1278,39.3381000000001,-705.5571,-23.9756,5.39080000000001,-13.0341000000001,-643.3279,-582.0519,-674.9678,-635.5021,-672.7025,-640.2841,NA,88,"for"
"89","00000000000000000058_0",-316.2906,-262.0278,-100.0577,-303.0575,-278.2863,-246.2932,-305.5925,-481.0603,-490.7825,-636.3668,-512.0544,-388.5518,-233.571,-496.38806,-349.2276,-416.23608,-448.7284,-391.6709,-372.32837,-459.394,-558.0684,50.19645,70.4444999999999,-303.3458,90.0596499999999,98.2715999999999,95.7967,-164.85995,-300.268,-230.2151,-370.39752,-295.0311,-266.7149,NA,89,"for"
"90","00000000000000000059_0",-512.3648,-479.914,-490.3912,-552.1394,-585.89935,-606.10144,-648.7321,-775.0533,-879.9403,-955.85156,-821.3545,-684.7453,-507.30957,-715.9596,-682.4635,-689.46106,-934.5101,-678.0909,-721.1655,-881.634,-932.5619,-17.29995,47.9176000000002,-501.2666,34.4391500000001,96.2714999999999,82.4793,-432.3876,-461.95004,-448.81525,-571.894,-538.6237,-557.3217,NA,90,"for"
"91","0000000000000000005a_0",-830.6212,-1061.8009,-561.2829,-629.94934,-608.722,-861.1953,-688.8704,-1020.0362,-1007.3025,-1139.1475,-955.5091,-880.5559,-704.3573,-854.7468,-874.96704,-933.1459,-896.5023,-846.5006,-846.1674,-852.4702,-1047.8041,-40.5169,-92.569,-623.5038,-111.9518,-26.4018999999998,-27.99175,-771.5503,-871.3962,-641.7983,-659.28186,-670.8237,-722.8494,NA,91,"for"
"92","0000000000000000005b_0",-533.9734,-511.7716,-448.21838,-463.5921,-509.6539,-630.60675,-535.4839,-824.71533,-829.8226,-908.00037,-817.74585,-657.93335,-486.4483,-797.9365,-712.4202,-682.6745,-800.2653,-736.7238,-663.3683,-825.7386,-885.2747,6.59805000000001,63.57505,-554.448,36.0925000000001,53.1522,57.0041999999999,-439.83984,-381.2506,-553.7852,-490.8347,-523.2878,-521.1099,NA,92,"for"
"93","0000000000000000005c_0",-739.8813,-683.5018,-710.8736,-736.6992,-731.3992,-741.71643,-749.5925,-924.2327,-775.6354,-988.0027,-962.2244,-740.3298,-662.1435,-851.2463,-878.77124,-818.3538,-958.1682,-716.76654,-945.11346,-809.6945,-1000.6004,-33.8490000000002,60.27385,-675.2215,49.1290499999999,25.8589000000003,33.9563000000001,-701.02856,-579.4567,-686.5487,-682.1297,-667.0137,-664.31,NA,93,"for"
