"","system.index","Brightness","Brightness_1","Brightness_10","Brightness_11","Brightness_12","Brightness_13","Brightness_14","Brightness_15","Brightness_16","Brightness_17","Brightness_18","Brightness_19","Brightness_2","Brightness_20","Brightness_21","Brightness_22","Brightness_23","Brightness_24","Brightness_25","Brightness_26","Brightness_27","Brightness_28","Brightness_29","Brightness_3","Brightness_30","Brightness_31","Brightness_32","Brightness_4","Brightness_5","Brightness_6","Brightness_7","Brightness_8","Brightness_9",".geo","CID","class"
"404","0000000000000000009a_0",3029.9346,3038.1006,2593.5193,2575.9124,2653.5068,2428.4243,2617.065,2705.4233,2785.1328,2343.7046,2693.7478,2518.5286,2886.683,1950.8046,2293.8618,3242.0703,3287.63,3173.8037,3158.541,2925.4998,3071.7495,3597.021,3333.0234,3026.4297,3083.0864,3228.0305,3349.2534,2780.485,2999.4285,2984.1458,3573.459,2579.2244,2757.8345,NA,404,"ltr"
"405","0000000000000000009b_0",2948.1992,2918.0186,2598.3318,2393.0688,2647.8523,2912.528,3438.2769,3385.6274,3322.7856,2941.102,3318.012,2926.3928,2491.1125,2878.3328,2742.7615,3188.5732,3423.3018,3103.8276,3272.333,3060.335,3162.0496,3582.1968,3587.061,2821.774,3306.4126,3000.7673,3244.4302,2741.806,3048.8452,2933.5942,3676.837,2675.7693,3143.3933,NA,405,"ltr"
"406","0000000000000000009c_0",4608.5986,4657.3022,5051.38,4850.0107,4647.857,4482.1934,4629.516,4490.9277,4437.051,4425.247,4526.7847,4171.1025,4487.845,4217.8716,4466.5605,4363.771,4043.0159,4103.049,4287.616,4401.7437,4643.6367,3397.066,5650.284,4513.597,5189.705,5263.229,5277.617,4362.699,4938.128,6310.045,5158.365,4059.4043,5402.997,NA,406,"ltr"
"407","0000000000000000009d_0",2841.54,2764.539,3718.5432,3400.0483,3184.232,3823.0269,3871.106,3660.7432,4144.854,3395.9902,3640.083,3713.5469,2806.3254,3939.0366,3574.3691,3890.725,3456.224,3225.207,3712.4512,3973.1035,4125.6035,3400.1716,3894.9297,2985.5205,4252.708,4503.882,4261.974,2723.535,2732.363,3385.3542,4039.2385,3425.6304,3345.0884,NA,407,"ltr"
"408","0000000000000000009e_0",2686.2698,3229.9712,3572.214,3184.5854,3059.4573,3284.4402,3074.64,3289.2441,3001.8767,3001.5522,3203.5652,1507.7878,2375.3984,1276.1642,1058.9264,1155.2206,1211.9415,1063.1938,2257.1006,3828.434,2469.0137,1711.8124,3501.7078,3035.0198,3209.349,3390.8435,3303.767,3102.1406,2139.766,3133.2634,3972.2021,2383.8345,3789.5198,NA,408,"ltr"
"409","0000000000000000009f_0",2067.79,2187.1655,2161.611,2284.733,2389.317,2235.9453,2329.1318,2217.473,2179.241,2235.555,2219.893,2316.5437,1951.1979,2201.0222,2210.9395,2273.2178,2243.659,2165.5112,2142.4355,2134.306,2147.4314,2296.8542,2332.7085,2211.626,2222.3735,2407.9968,2396.6006,2212.4038,2148.7566,2102.956,3118.8655,2461.623,2304.0527,NA,409,"ltr"
"410","000000000000000000a0_0",2542.3933,3239.8337,3671.7563,3084.6282,3130.7266,3545.636,3275.953,3580.3223,3209.8828,3209.562,3791.776,1163.9315,2420.2717,1158.9215,896.0504,1346.8467,1155.4529,1071.8031,3248.0522,3306.701,2947.41,2636.647,3447.703,3427.6592,3333.003,3063.0933,3266.2266,3528.034,2147.6423,3218.8218,3299.7256,2371.5435,3819.5588,NA,410,"ltr"
"411","000000000000000000a1_0",2752.8877,3151.8723,3426.8647,3275.7134,3640.5122,2978.1062,3234.839,3288.313,3349.1233,3010.8228,3057.5908,2889.686,2249.505,2709.35,2912.6934,3350.3901,3103.421,2626.8174,2907.1475,2837.7542,2759.7627,2428.3875,3303.043,2961.0242,2901.3413,2692.6565,2555.2766,2127.204,2628.6382,3330.3003,3222.349,1677.9126,3412.5894,NA,411,"ltr"
"412","000000000000000000a2_0",4750.961,4702.067,3210.1792,3262.1968,3153.334,3252.6587,3017.1228,3075.566,3394.325,3702.2788,3626.3428,3142.4233,4686.303,3233.9949,3128.359,3241.8462,2863.4395,3111.291,3183.6353,3145.2983,2951.8704,3909.026,4356.631,4281.8945,3434.0115,3302.2644,3292.3567,4030.1814,3991.0146,4024.6367,3635.375,3275.0864,3625.8274,NA,412,"ltr"
"413","000000000000000000a3_0",2121.254,2365.2097,2795.8394,2730.3252,2606.2234,2273.0903,2919.6575,3219.1367,2776.045,2813.7112,3184.262,3192.5164,1965.5144,3090.7334,3155.2693,2981.2,3046.2583,2782.8682,3677.4546,3330.0156,3517.5,4427.7695,3437.9407,2119.1052,3104.5366,3271.8484,2465.9585,1574.2582,1990.8541,2236.3057,3056.3188,2732.793,2966.2988,NA,413,"ltr"
"414","000000000000000000a4_0",3632.289,3474.644,3786.247,3870.851,4162.949,4034.5532,3736.9434,3494.2227,3358.4116,3075.9277,3736.0356,3734.2903,4767.258,3892.2646,3915.5916,4175.468,4353.199,3939.3083,4148.299,4305.2207,4057.291,4846.5444,4642.3726,4435.359,4673.3984,4907.0635,5035.7026,4308.2217,4178.7715,3603.226,4225.887,4102.7295,4058.195,NA,414,"ltr"
"415","000000000000000000a5_0",3110.8472,4393.9473,3297.9775,3252.4756,3320.0225,3110.8777,3279.7944,3077.586,3146.146,3480.4814,3295.2144,3104.7642,4088.1826,2969.553,3015.0815,3072.336,2857.8574,2818.4666,3034.0881,3002.083,3019.822,3101.183,3215.5942,3914.0227,2898.5442,2833.98,3084.901,3483.8657,3796.8528,3542.7546,3483.1172,3241.6697,3527.709,NA,415,"ltr"
"416","000000000000000000a6_0",2449.908,3099.945,2995.5525,3411.1838,3321.212,3281.2417,3012.9377,2952.665,3021.0852,3048.8608,3142.3298,3260.2278,2139.7927,2956.9314,3075.0354,3173.7476,3533.7986,3333.996,3782.49,3744.685,3689.54,4292.159,3689.6938,2838.4038,3982.9246,3476.7522,3872.217,3174.21,3119.1367,2878.4023,3111.268,3814.2734,3395.4521,NA,416,"ltr"
"417","000000000000000000a7_0",2676.5347,3219.787,2675.1074,2543.573,3027.2195,2553.241,3296.894,3976.1357,2900.797,3191.8596,2486.6162,3033.335,2641.6213,2431.413,3059.649,3638.045,3183.981,2270.1323,2677.0044,3100.8594,2932.1777,2399.7302,3880.1025,2687.7312,3733.9395,2900.4092,3748.3823,2653.8716,3321.5247,2235.8574,2133.1597,2427.5317,2479.2139,NA,417,"ltr"
"418","000000000000000000a8_0",3151.1416,2955.4102,2939.26,3466.602,3521.9333,3158.7456,3516.084,3249.3052,3372.2476,3507.853,3317.3372,3624.0444,2793.8538,3776.8286,2547.6682,3145.5422,3280.7563,3016.2866,3315.0583,3165.803,3272.6265,3193.4568,3411.505,3498.2957,3367.966,3096.6128,3194.7964,3826.4202,3594.8738,3385.9055,3625.0498,4050.5996,3322.1558,NA,418,"ltr"
"419","000000000000000000a9_0",2795.2546,2938.7495,2545.4521,2920.4883,3240.621,3020.352,3108.7163,3254.726,3395.4412,3526.287,3574.6956,3278.5527,2741.1907,3227.2798,3148.2905,3470.0635,3102.157,3126.895,3150.506,3114.2654,3226.0454,3472.4521,3707.589,3200.265,3576.6606,3662.1895,3812.2488,3029.8606,3156.2278,2939.6353,3288.547,3150.989,3189.419,NA,419,"ltr"
"420","000000000000000000aa_0",971.6814,1670.5201,774.1404,1456.7683,1127.656,1845.0725,1390.4805,1795.477,1573.7637,1846.9541,1706.6597,1728.8562,1867.4751,1423.3531,1136.0356,2015.3536,1976.4176,1411.0187,1723.2677,1738.9241,1847.2216,963.1416,1847.6938,2226.4546,1855.0192,1497.957,1611.195,1119.6428,2103.5286,1380.2615,2057.965,2035.0659,1881.789,NA,420,"ltr"
"421","000000000000000000ab_0",3016.1592,2767.0571,2580.8284,1467.9368,2138.5886,1791.6392,3024.7197,2904.1523,2883.272,2346.6733,2432.1106,3274.994,2544.401,3424.5806,3517.555,3453.691,3225.3408,2067.0056,2586.5986,3120.6582,2416.3767,3071.0317,3676.3386,2797.8616,3154.8433,2821.9102,3319.5366,3310.7227,3215.895,3403.2388,4170.957,3317.6985,3489.5225,NA,421,"ltr"
"422","000000000000000000ac_0",2712.628,3132.2998,3244.7222,3645.987,3485.1748,2553.256,2658.2842,3202.676,3650.3208,3420.494,3193.1663,3141.1343,3964.9268,3346.8665,3454.6138,2936.2854,3856.35,2317.9941,3373.008,3510.7249,3369.2964,4203.217,3601.8325,3391.2607,3329.6423,3098.8108,3678.1694,3217.129,3974.8462,3800.2673,3157.5508,3265.519,3108.3652,NA,422,"ltr"
"423","000000000000000000ad_0",3043.8958,3344.0474,3718.1797,3638.601,3516.521,2997.1973,2512.7993,2857.7021,3841.694,2874.1985,2973.1743,2913.9272,3032.1406,3427.0967,3274.671,2864.696,3557.4888,2742.697,3130.483,3190.9202,2832.511,2844.1099,2906.2148,3599.933,3100.0596,2755.6277,3063.1138,3667.3013,4610.3853,4188.882,3061.9924,2809.6123,3389.1846,NA,423,"ltr"
"424","000000000000000000ae_0",2617.2222,3367.5496,3792.104,3708.6006,3516.9727,3591.5781,3819.8296,4026.903,3761.4795,3816.7915,3764.1294,3599.7593,2572.9858,3564.5854,3282.962,3610.663,3747.8435,3060.9995,3637.912,3120.3765,3648.9255,4251.935,3992.9023,2952.4824,4000.417,3547.8086,3948.1768,2371.5906,3011.007,2993.3384,3623.3481,2959.5247,3813.2046,NA,424,"ltr"
"425","000000000000000000af_0",4106.906,4155.8516,4203.6685,4162.154,3967.8662,4590.6187,4223.5986,4534.296,4337.371,4556.228,4269.073,4339.049,4074.7505,4258.908,3741.8843,4248.0444,4028.0193,3416.9175,3295.0515,3475.195,3533.1545,3106.4832,4327.574,3881.5872,4497.703,4298.5938,4191.417,3918.9417,4028.216,3623.91,4003.314,3689.4526,4338.5547,NA,425,"ltr"
"426","000000000000000000b1_0",2712.7231,2930.3264,2661.709,2245.7993,2587.012,1981.7969,3174.5293,2961.1382,2684.8618,2323.198,1979.2019,2723.2546,2627.5642,2991.9475,3369.8018,3345.9348,2998.4675,2235.8894,2833.8274,3270.9907,2546.2183,2859.2554,3654.11,2850.6936,3410.7598,2534.8135,3477.4998,2873.1714,3236.5105,2919.236,2144.9805,2855.0723,2852.5781,NA,426,"ltr"
"427","000000000000000000b2_0",3229.9575,3250.1384,3356.9675,3850.0444,3659.2024,3556.3325,3496.741,3506.6538,3603.673,3541.3665,3470.5093,3356.7395,2967.765,3161.0781,3359.769,3522.672,3377.6284,3385.4111,3360.2627,3582.154,3551.2175,3617.9736,3523.1455,3001.0127,3698.4832,3611.7065,3670.9893,3427.7998,3625.0762,3743.0728,3788.5615,4080.025,3792.0151,NA,427,"ltr"
"428","000000000000000000b3_0",3461.1355,2800.3037,3497.521,3071.6055,3360.8562,3820.4373,3146.6135,3634.4214,3600.746,3498.6372,3438.756,3503.3335,3129.2075,3044.445,3632.645,3829.1392,2887.5261,2758.0576,3128.546,3642.011,3499.792,3946.8516,4158.126,2511.663,3832.0044,3495.3147,3810.5845,2487.8718,2572.221,2731.937,2663.1663,2405.1704,3001.9236,NA,428,"ltr"
"429","000000000000000000b4_0",3948.989,3733.8252,2680.0957,3775.8037,3213.4973,3711.0706,3514.3386,3712.4658,4029.8628,3544.7632,3774.8762,3807.5107,3324.6096,3824.3638,4049.1777,4017.9004,3746.144,3543.0205,3766.791,3562.875,3561.6426,4189.711,3917.7515,3813.014,4031.1472,3858.8066,4122.266,3427.2788,3043.3762,3544.4534,4116.456,3984.1724,3676.3452,NA,429,"ltr"
"430","000000000000000000b5_0",2943.9954,3377.9988,3313.3674,3024.2886,3688.034,3256.3655,3123.4172,3431.9626,3363.928,3475.4585,3363.6184,3256.6987,3185.4033,3299.4993,3024.7227,3353.039,3263.3545,2934.1418,2970.8062,2975.9785,3104.9148,2354.339,3249.3533,3534.2307,3097.963,3441.4048,3502.1338,3442.5505,3999.08,3521.8235,4425.2334,3489.4226,3343.9758,NA,430,"ltr"
"431","000000000000000000b6_0",3440.9954,3564.0679,3687.4802,3978.783,3513.6436,3469.0186,3705.9492,3466.886,3449.2354,3358.3284,3682.1997,3673.2427,3510.6958,3552.5752,3578.2373,3779.1777,3696.2742,3806.5193,3510.546,3867.6455,3537.739,4104.1177,3629.266,4097.17,3621.5474,4331.567,3852.479,3980.7651,3879.5698,4157.987,4089.611,3869.7314,3544.5205,NA,431,"ltr"
"432","000000000000000000b7_0",1642.8817,2027.8259,1597.0306,2087.9136,2360.6023,1879.07,2043.039,2067.5986,2095.8604,1953.5342,2113.0234,1986.7292,1891.0936,1914.5742,1890.3076,2110.0422,1877.6511,2016.2285,1953.7242,2007.9773,2208.6653,1616.0862,1698.895,1716.6554,1468.4009,1621.8383,1662.8073,1967.7714,1996.4424,2424.0835,2549.6191,1892.4004,1543.6606,NA,432,"ltr"
"433","000000000000000000b8_0",3558.3394,3127.562,3685.337,3545.3777,3160.656,3686.9604,3603.2869,3831.9128,2580.3967,2952.185,3814.828,3356.3025,2392.3696,2608.4695,2494.3733,2588.9814,2988.468,2922.2754,3110.3047,2897.0745,3646.0977,2416.2305,3369.5398,3016.031,3415.8394,2907.0828,3240.9097,2938.5752,3507.5286,3696.4023,4192.883,2877.9722,3755.1382,NA,433,"ltr"
"434","000000000000000000b9_0",2677.545,2706.0547,2446.3213,2671.564,2550.8262,3306.7063,2948.572,3303.3704,3605.542,3224.859,3490.4229,2670.064,2447.0225,2649.3547,3061.6765,3190.2993,2692.7852,2729.2815,2927.3906,3408.7449,3277.6206,3170.669,4155.7856,3048.4417,4039.559,2853.8704,3590.4724,2512.2878,2546.1877,2840.809,2987.991,2927.012,2569.3896,NA,434,"ltr"
"435","000000000000000000ba_0",2314.2134,2509.5566,2330.5625,2659.9797,2751.2358,2437.949,2718.092,2720.9778,2832.2288,2948.1084,2928.4622,2837.188,2459.021,2426.719,2257.385,2519.73,2376.6487,2325.2627,2399.1235,2532.711,2665.8918,2950.4043,2850.5337,2774.387,2993.7407,2904.8616,2856.4365,2553.7769,2776.167,2429.7773,2992.9885,2852.5308,2672.0078,NA,435,"ltr"
"436","000000000000000000bb_0",3411.8252,3009.0757,3248.4468,3206.482,2946.3696,3021.7222,3315.4966,3205.4287,3155.5742,3201.8364,3065.2166,3230.4106,3131.104,3267.6812,3320.4946,3103.8552,3141.0117,3364.9402,3164.0896,3099.587,3178.3904,3414.196,3114.321,3216.4639,3340.0051,3301.3977,3302.8022,3256.825,2898.1445,3147.4814,3400.2305,2792.0703,2984.791,NA,436,"ltr"
"437","000000000000000000bc_0",3286.757,3786.4805,4166.0044,3622.55,3432.559,3787.011,3712.893,3445.24,4836.3867,4631.1294,4112.349,3928.2217,3097.682,4018.0154,3814.0688,4235.468,3796.4187,3397.4673,3049.7437,3926.709,3737.6501,4774.5415,4384.966,3303.58,4089.692,4499.568,4451.59,3403.9497,3900.8645,3618.952,3974.0422,4209.2856,3660.2231,NA,437,"ltr"
"438","000000000000000000bd_0",3393.481,3500.1628,3442.2656,4044.893,4035.8481,4195.5063,3734.711,3880.683,3721.9197,4024.0361,3995.2864,3791.729,3644.156,3725.9224,3313.749,3625.483,3415.6758,3412.3599,3583.9434,3078.3857,3262.3315,3361.7886,3570.9858,3550.8455,3517.9878,3357.9785,3356.9207,3594.57,3545.3862,3302.2358,4443.102,3832.804,4536.422,NA,438,"ltr"
"439","000000000000000000be_0",2606.8901,2794.834,2603.8403,2986.6235,2752.837,3251.7402,2965.4653,3189.9307,3019.27,3085.8484,3144.785,3272.1162,2724.547,3233.6875,3220.1714,3155.0764,3100.4778,3162.3665,3240.3909,3074.4294,3145.9858,3377.5083,3243.167,3209.371,3378.475,3134.337,3154.505,3037.1414,2924.2617,2750.2092,3444.3203,3222.313,3261.9023,NA,439,"ltr"
"440","000000000000000000bf_0",3076.4675,3462.6758,3500.9543,3397.252,3297.9316,2991.438,3270.2231,3062.5854,4664.1074,4561.9165,4119.0225,3993.8015,2958.1257,3650.8533,3764.3086,4236.2793,3684.9836,3301.2822,2738.5547,3908.5542,3782.4695,4656.6436,4400.5947,3421.8357,3262.6936,3962.0732,3702.6794,3430.74,4049.024,3823.391,3679.4363,4109.6763,4237.1826,NA,440,"ltr"
"441","000000000000000000c0_0",2981.4302,4377.2544,2763.5825,2650.343,3084.9546,3111.6304,3126.1094,3161.8135,3482.1453,3667.8503,3910.014,3765.3481,3273.02,3550.4922,3407.6472,3644.4639,3058.5598,3215.7507,3113.169,3715.7227,3450.1787,4530.1475,4159.378,3337.42,3971.0576,4034.1133,4157.2637,3155.7622,3261.9275,2737.9883,3034.9731,2945.0776,2803.9836,NA,441,"ltr"
"442","000000000000000000c1_0",2616.0127,2680.686,2307.3994,2778.1638,2670.3154,2950.5159,3290.7627,2990.3408,3021.1973,3059.023,3056.4482,3103.5786,2726.9453,3153.978,3020.626,3228.86,3203.7307,3178.4202,2877.9224,3093.8716,3284.0896,2993.5513,3032.2524,3089.838,3241.33,3333.358,3328.769,2554.0051,2985.995,2734.7651,3128.626,3120.4194,3104.5625,NA,442,"ltr"
"443","000000000000000000c2_0",3885.3047,2790.5737,3188.6367,3073.9648,3375.1711,3323.4177,3093.5935,3451.5808,3464.7966,2862.0786,4004.9016,3521.524,2187.1128,3433.52,3315.7373,3626.5388,2625.7039,2426.0662,3299.097,3459.398,3100.504,3546.3682,2961.086,2893.2876,3821.7888,3402.257,3740.8647,2871.574,2221.4783,2663.3596,3192.8896,2971.6943,3826.4116,NA,443,"ltr"
"444","000000000000000000c3_0",2697.605,2722.4785,3591.3936,3397.017,3366.7854,3080.057,3324.485,2464.0034,2889.1155,2818.157,3281.2886,3343.1243,2404.523,3550.321,3282.205,3256.602,2752.6885,2949.1973,2438.96,2966.7568,3757.982,2790.1624,2962.7268,3123.1687,3218.8625,3266.194,3449.7302,2940.5842,3345.1543,3644.3818,4042.5005,3566.6868,3761.68,NA,444,"ltr"
"445","000000000000000000c4_0",2910.1484,2768.2036,2727.5542,2754.5576,3538.8257,2570.027,2741.376,2636.0862,2545.7988,2621.2678,1921.1401,2744.243,2594.217,2307.824,2595.2146,2960.303,2470.3706,2639.9258,2702.1843,2941.7295,3196.7842,3468.6501,4082.7134,2860.0737,3495.4824,2681.6216,3294.2434,2883.8613,3235.9424,3401.983,2993.2483,3364.3223,2851.743,NA,445,"ltr"
"446","000000000000000000c5_0",2704.832,2929.3164,2652.8555,2603.0637,3176.4746,2339.7366,2490.5076,2602.0356,2436.332,1653.1694,1376.646,2170.2644,2471.8357,1962.722,2302.7722,2672.7578,2258.8875,2229.4128,2508.2622,2909.0457,2846.2292,2946.6924,3555.8635,2440.6155,3237.1892,2867.8035,3236.856,2625.1511,3415.4756,3650.598,2698.7483,2757.5645,2724.6687,NA,446,"ltr"
"447","000000000000000000c6_0",2734.0823,3081.9795,2697.1323,2769.8027,3398.6152,2441.1362,2540.2383,2594.9375,2736.25,1910.179,1377.8765,1994.2827,2483.3706,1998.7422,2453.5518,2953.9404,2496.5522,2234.7153,2614.7646,2923.2886,2970.304,3094.331,3565.0208,2674.9392,3181.4954,2988.8362,3205.275,2901.8342,3590.728,3913.189,3078.964,2844.412,2805.4905,NA,447,"ltr"
"448","000000000000000000c7_0",3173.9976,3140.7668,3170.675,2138.329,2715.8535,1140.9668,1453.339,1458.8687,766.7356,798.2939,1442.6722,761.99915,2768.6558,972.6598,1516.3606,1316.2244,903.7996,589.561,601.1315,576.3248,564.021,752.3566,416.5614,3340.3647,318.7078,402.33563,374.4032,3352.9482,3464.702,3164.6145,3225.5127,3053.558,2772.333,NA,448,"ltr"
"449","000000000000000000c8_0",4657.624,4035.2407,3739.9595,3466.7693,3672.5867,3969.041,4407.8633,4163.099,4405.534,4051.0183,4175.625,4161.963,4172.215,4460.4443,4597.196,4375.351,4085.029,4161.212,4087.6646,4211.036,3985.4768,4914.0254,4183.0215,4057.55,4257.582,4423.175,4299.2783,3907.4233,3610.095,4068.977,3730.2224,3639.2134,3351.9656,NA,449,"ltr"
"450","000000000000000000c9_0",3155.916,3227.6685,2911.0356,3064.399,2892.5598,3271.0342,3329.232,3605.132,3580.2249,3656.7695,3698.911,3439.234,3165.9536,3477.4502,3305.4993,3555.6855,3259.065,3227.128,3059.7183,3134.7559,3166.4543,3509.5789,3314.2827,3688.8125,3519.3875,3683.196,3671.484,3059.7112,3391.407,3490.3196,3240.3171,3082.8557,3109.6616,NA,450,"ltr"
"451","000000000000000000ca_0",3194.7031,2939.6113,3205.0403,3190.2498,2734.1338,3098.2031,3215.8862,3602.7532,3520.0376,2769.6262,3105.3108,3200.9805,3076.6128,3245.8425,3143.755,3400.3892,3114.9822,3044.6724,3788.495,3615.2754,3500.4326,4156.225,3646.2312,2644.2861,3932.9185,4054.5605,3944.0857,2997.3499,2626.7026,2725.6401,3449.89,3478.384,3532.0366,NA,451,"ltr"
"452","000000000000000000cb_0",3518.7058,3394.5342,3404.1938,4071.619,3948.9336,4053.2485,4130.6665,4034.9883,4575.8936,4089.9336,3983.8716,3987.6243,3711.4736,3995.2954,4220.0986,4624.6562,4335.089,4127.868,3870.3486,3814.9666,3797.3567,4700.352,4297.0293,3485.789,4470.6123,4676.558,4471.617,3304.4111,3549.0952,3246.6577,3156.1655,3110.5022,3368.4888,NA,452,"ltr"
"453","000000000000000000cc_0",2787.6768,2939.6091,2435.0254,2885.198,2900.1511,2856.1682,2869.5222,2954.5613,2901.1267,2879.234,3006.2192,2657.171,3439.118,2661.4983,2836.9084,3157.3489,3210.706,3046.7317,2640.457,2449.752,2523.3926,2458.0425,2463.3467,3685.5588,2747.391,2662.9165,3418.2646,3045.3962,3108.4182,2713.9487,3214.7517,3047.4912,3397.338,NA,453,"ltr"
"454","000000000000000000cd_0",2567.795,2876.0815,2226.0667,2724.796,2705.8794,2639.4426,2771.3071,2980.5002,3058.4897,3131.6301,2997.3296,3092.7002,2979.3955,2771.1592,2695.1765,2794.0034,2849.2495,2687.602,2495.105,2813.154,2793.8552,2918.4207,3028.4045,2865.834,3012.5923,3131.1362,2953.7786,2631.3965,2749.6196,2742.1406,3223.0383,3171.8333,2928.895,NA,454,"ltr"
"455","000000000000000000ce_0",3975.3965,3590.9297,2990.3513,3235.9946,3233.8608,3390.0603,3486.788,3722.0837,3636.5852,3726.7712,3881.747,4147.9385,4128.968,3999.36,3893.886,3688.1052,3653.3596,3964.9106,3867.0876,3630.2827,3594.8345,4070.502,4129.3125,4068.7612,4405.359,4035.325,4393.843,4122.511,4018.9656,3900.0962,4124.6465,3466.3198,3564.4844,NA,455,"ltr"
"456","000000000000000000cf_0",3460.8894,2759.7622,3703.8755,3834.001,2548.2097,3618.6565,3239.0962,3885.6057,3880.6123,3991.808,4042.1248,3451.7583,2427.4639,3232.6616,3046.7832,3409.5117,3644.7007,3462.7769,3555.7961,3781.77,4213.6772,4534.6055,4455.7256,3225.2695,4633.11,4078.5815,4605.8022,3035.979,3366.789,3544.5154,4320.855,2240.5815,3552.1057,NA,456,"ltr"
"457","000000000000000000d0_0",3155.751,3228.7944,3410.7854,3783.6912,3736.3047,3683.1875,3594.6035,3639.011,3732.2544,3896.7854,4099.762,3881.5142,4054.683,3616.644,3574.9539,4081.0825,3887.1572,3993.8188,3811.1553,3433.544,3543.4763,4068.8662,3913.7612,3686.0686,3519.8289,3549.1785,3769.7056,3618.1892,4283.9697,4050.1384,4685.2534,3614.1296,3863.4927,NA,457,"ltr"
"458","000000000000000000d1_0",2214.2773,3485.07,2674.2434,2699.147,2986.037,3270.943,3487.051,3121.456,2999.5781,3258.301,3660.525,3413.0586,3736.6807,2860.0298,2704.6777,3579.859,3437.2925,3025.1384,3086.3757,3249.985,3230.4834,3895.2268,4164.437,3564.7278,3871.0764,3873.5024,3654.7786,3150.393,3854.624,2899.471,4512.7534,3533.0098,3981.8335,NA,458,"ltr"
"459","000000000000000000d2_0",3163.291,3390.965,3135.3516,3103.197,3347.648,3568.266,3193.1748,2701.8276,2196.959,1036.0223,834.2453,1227.5773,3042.2036,798.065,602.2984,917.209,910.27655,694.8956,716.4835,711.61975,646.6266,447.8805,557.9377,2481.667,416.7651,480.34357,613.103,2344.3452,3222.5024,1028.2058,2193.6516,2649.6094,2840.523,NA,459,"ltr"
"460","000000000000000000d3_0",1351.2339,1956.8572,823.0908,1543.0684,2237.9324,1728.2235,1815.0848,1990.5072,1955.3132,2191.939,2372.0696,2132.7664,1628.7941,1683.7314,1734.1359,2093.3315,2286.6436,1772.7079,1986.6721,2470.1921,1822.4017,1650.9976,2261.5967,2791.1128,2365.0164,1793.97,1955.1846,1324.155,1923.9037,1628.7642,2450.5603,2541.9946,2454.2815,NA,460,"ltr"
"461","000000000000000000d4_0",2763.1543,2817.9844,2706.1328,2678.9277,2778.9922,2591.6604,2723.5432,2749.6064,2632.8196,2899.6382,2980.4956,3013.0295,2839.7236,2890.8362,2832.2573,2975.7192,2566.9583,2996.8286,3066.7773,3408.75,3392.4644,3715.7593,3828.4055,2688.3113,3767.2317,3787.5671,3898.1975,2820.8848,2794.3267,2750.808,3267.6301,3130.211,2637.5637,NA,461,"ltr"
"462","000000000000000000d5_0",2093.6396,1295.509,1015.9575,1356.1016,981.4218,885.98785,1397.9468,772.6455,687.6488,957.997,764.0152,993.1114,2480.0469,1107.2489,956.02625,580.90674,1049.6085,975.5652,1000.6108,1037.0785,490.2054,422.5047,354.2601,1289.4338,303.7885,387.61993,359.10632,840.287,672.29297,870.35767,1058.7866,983.30896,800.7706,NA,462,"ltr"
"463","000000000000000000d6_0",3790.2178,3800.0947,2420.8945,3038.323,2951.5986,2953.079,3188.3389,3242.4224,3915.148,4173.49,3572.4712,3496.0266,3621.9,3199.0298,2646.4604,3612.695,3087.8896,2988.9316,3399.339,3566.8345,3593.806,3913.6353,3417.1968,3321.6582,3847.6992,3793.8694,3810.352,3179.579,3158.3152,2326.6785,3026.1978,3375.785,2838.498,NA,463,"ltr"
"464","000000000000000000d7_0",2418.7769,3031.059,1722.8508,2716.3486,2532.6406,2810.896,3028.2407,2446.4805,2629.6604,2767.5762,3162.5806,3161.2754,2707.732,2640.0537,2470.1572,3000.4878,2819.8623,2700.191,2728.897,2838.6357,2732.5393,3530.1255,3616.4302,3172.954,3104.4946,3239.3518,3338.1792,2507.5864,2960.3647,2624.5674,4122.685,2930.8606,3358.2458,NA,464,"ltr"
"465","000000000000000000d8_0",3627.4146,3921.0266,2949.166,2998.0977,3218.2766,3164.576,3278.2559,2974.9397,3685.274,3829.7795,2930.8354,3365.2373,3370.6748,3086.2778,2713.1672,3482.8975,3056.178,3043.943,3246.8584,3542.7546,3770.112,3578.4258,4115.9023,3423.7676,4027.3218,3767.4934,4118.76,3218.016,2855.3433,3565.7393,3366.017,3869.103,3135.5098,NA,465,"ltr"
"466","000000000000000000d9_0",580.1092,969.3058,784.3695,1426.0251,914.0903,790.4099,1468.5504,821.6009,806.0915,1154.3126,992.5084,1113.4243,788.2961,1203.7205,969.0271,933.0613,1268.1018,1251.7047,1234.044,1190.5354,380.8119,433.8125,498.8348,999.2113,366.628,434.4398,473.04575,863.3159,732.47217,971.592,1143.6406,1354.8289,930.07324,NA,466,"ltr"
"467","000000000000000000da_0",3768.6836,3638.082,3494.56,3123.0874,2871.655,3330.6077,3208.1013,3372.77,3584.6016,3295.2368,3434.2104,3148.7104,3723.4043,2938.334,3074.583,3330.2056,3658.9758,3251.2224,3405.953,3634.7866,3674.174,3465.0264,3435.9678,3312.927,3960.6145,3438.373,3779.9229,3092.4336,3392.3325,3610.2053,3264.9028,3616.6384,3511.734,NA,467,"ltr"
